pagina_21_seccion_7.csv,Marca: Universal
pagina_21_seccion_7.csv,identificador:AB4O000200
pagina_21_seccion_7.csv,Modelo: Universal
pagina_21_seccion_7.csv,Dim.: Ø10 x Ø50 x 5 mm.
pagina_21_seccion_7.csv,Material: Poliuretano POLINAV
pagina_21_seccion_7.csv,Color: Naranja
pagina_21_seccion_7.csv,Dureza: Shore 80A
